feeder_violation_minutes,bus_violation_minutes,max_voltage,min_voltage,buses_exceeding_limit,avg_voltage_deviation,voltage_severity_score,total_reactive_energy_kvarh,peak_reactive_dispatch_kvar,active_control_timesteps,total_curtailed_energy_kwh,curtailed_energy_pct,avg_q_dispatch_kvar,avg_p_curtailment_kw,total_losses_kwh,avg_losses_kw,total_pv_generation_kwh,avg_pv_generation_kw,peak_pv_generation_kw,pv_scale,sweep_successful
0,0,1.0499038857689544,0.961451986297228,0,0.007737348904903538,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1478.974836657991,61.6239515274163,4260.225,177.509375,516.0,0.5,True
0,0,1.0499038857689544,0.9620627164688902,0,0.008433219502723934,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1340.917697859411,55.87157074414213,8520.45,355.01875,1032.0,1.0,True
0,0,1.0499038857689544,0.9626752784112642,0,0.009677185631535854,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1255.3386268734914,52.30577611972881,12780.675000000003,532.5281250000002,1548.0,1.5,True
0,0,1.0499038857689544,0.9632896494997749,0,0.009977908223280822,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1226.6036812264388,51.10848671776829,17040.9,710.0375,2064.0,2.0,True
0,0,1.0499038857689544,0.9636965826307403,0,0.010118807516011526,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1245.6533035994137,51.90222098330891,21301.125,887.546875,2580.0,2.5,True
0,0,1.0499038857689544,0.9636966580015247,0,0.011055851810779244,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1315.702621550809,54.82094256461705,25561.350000000006,1065.0562500000003,3096.0,3.0,True
0,0,1.0499038857689544,0.9636967333773807,0,0.010655854273796799,0.0,42.502515445502276,28.66454891630772,27,0.47594753918304866,0.0015959584403510728,1.7709381435625948,0.01983114746596036,1255.202789821244,52.300116242551844,29821.574999999997,1242.565625,3612.0,3.5,True
0,0,1.0499038857689544,0.9636968087584268,0,0.011090715140202524,0.0,104.48153613946377,54.98604452394331,37,1.2236452783639473,0.0035901899171245123,4.353397339144324,0.05098521993183114,1245.9981616485434,51.91659006868932,34081.8,1420.075,4128.0,4.0,True
