step,time_min,time_h,load_multiplier,pv_multiplier,pv_generation_kw,v_min,v_max,v_mean,v_min_bus,v_max_bus,violating_buses_count,overvoltage_buses_count,undervoltage_buses_count,losses_kw,control_mode,total_q_dispatch_kvar,total_p_curtailment_kw,ders_controlled,optimization_status,sensitivity_cache_hit,overv_sourcebus,overv_650,overv_rg60,overv_633,overv_634,overv_671,overv_645,overv_646,overv_692,overv_675,overv_611,overv_652,overv_670,overv_632,overv_680,overv_684
46,230,3.8333333333333335,0.4666666666666667,0.0,0.0,1.000055970953873,1.03335049821873,1.0160787117212797,650,rg60,0,0,0,21.65447985150714,optimization,0,0,0,no action needed,False,1.0000644149161495,1.000055970953873,1.03335049821873,1.0221786966583901,1.012766811574189,1.019562851820685,1.02091604791946,1.020031632484184,1.0195628491090754,1.01942187016843,1.0066006665777159,1.0088705592634242,1.021803213842669,1.0233385249019833,1.019562865835264,1.0091719132962533
47,235,3.9166666666666665,0.4683333333333333,0.0,0.0,1.000055620145382,1.0333499283185048,1.015979592468138,650,rg60,0,0,0,21.814604911058748,optimization,0,0,0,no action needed,False,1.0000641422490562,1.000055620145382,1.0333499283185048,1.022100344284893,1.0126537369498028,1.019438842551141,1.0208369659116379,1.0199494588681413,1.0194388398294778,1.019291994542675,1.0063794371057802,1.0087106693685266,1.021711386577247,1.023264449353693,1.0194388565641128,1.0089888068701387
48,240,4.0,0.47,0.0,0.0,1.0000552692000602,1.0333493582269309,1.0158804450600218,650,rg60,0,0,0,21.975523327406293,optimization,0,0,0,no action needed,False,1.0000638694784805,1.0000552692000602,1.0333493582269309,1.0220219675964106,1.0125406295083101,1.0193147971049497,1.0207578646172968,1.0198672664561592,1.0193147943732292,1.0191620806113155,1.0061581428775146,1.008550741096438,1.0216195308158724,1.023190350521038,1.0193148111163137,1.0088056473600302
49,245,4.083333333333333,0.4716666666666666,0.0,0.0,1.0000549181201435,1.0333487879487524,1.0157812703689841,650,rg60,0,0,0,22.137232092529306,optimization,0,0,0,no action needed,False,1.0000635966062632,1.0000549181201435,1.0333487879487524,1.0219435669258399,1.012427489578082,1.019190716056702,1.0206787449546484,1.0197850561693242,1.0191907133149216,1.0190321289530646,1.0059367913921509,1.0083907725427683,1.0215276469818217,1.0231162287375308,1.0191907300664578,1.0086224375552737
50,250,4.166666666666667,0.47333333333333333,0.0,0.0,1.0000545669038547,1.033348217480259,1.0156820677679925,650,rg60,0,0,0,22.299734009867407,optimization,0,0,0,no action needed,False,1.000063323630947,1.0000545669038547,1.033348217480259,1.021865141934443,1.0123143168104154,1.0190665987976566,1.0205996063778233,1.0197028274609097,1.019066596045813,1.0189021389532626,1.0057153789919662,1.0082307640088197,1.021435734640393,1.0230420836655914,1.0190666128058037,1.00843917577992
51,255,4.25,0.475,0.0,0.0,1.0000542155530987,1.033347646825661,1.015582837937804,650,rg60,0,0,0,22.463027108608113,optimization,0,0,0,no action needed,False,1.0000630505541157,1.0000542155530987,1.033347646825661,1.0217866930648514,1.0122011116457799,1.0189424461662675,1.0205204489982842,1.0196205804422496,1.0189424434043572,1.0187721114514556,1.0054939071757774,1.0080707175957715,1.0213437943709118,1.0229679157482368,1.0189424601728052,1.0082558638352401
52,260,4.333333333333333,0.4766666666666666,0.0,0.0,1.0000538640672454,1.0333470759836596,1.0154835806000375,650,rg60,0,0,0,22.627112630243012,optimization,0,0,0,no action needed,False,1.0000627773752546,1.0000538640672454,1.0333470759836596,1.0217082201874164,1.0120878739454413,1.0188182579255673,1.0204412731979657,1.0195383154958788,1.018818255153588,1.0186420462077772,1.005272375670057,1.007910631112153,1.0212518260060275,1.0228937248566612,1.0188182719304957,1.008072500485411
53,265,4.416666666666667,0.47833333333333333,0.0,0.0,1.0000535124460563,1.0333465049538206,1.0153842957257215,650,rg60,0,0,0,22.79199121650285,optimization,0,0,0,no action needed,False,1.0000625040941735,1.0000535124460563,1.0333465049538206,1.0216297232471092,1.0119746036473833,1.0186940339796937,1.0203620786067547,1.0194560322515054,1.0186940311976425,1.0185119431237553,1.0050507839372804,1.0077505056972644,1.0211598294766324,1.0228195109368055,1.0186940479830116,1.007889086032657
54,270,4.5,0.48,0.0,0.0,1.0000531606886407,1.0333459337342763,1.0152849830049209,650,rg60,0,0,0,22.957664328192024,optimization,0,0,0,no action needed,False,1.0000622307101417,1.0000531606886407,1.0333459337342763,1.0215512020339004,1.011861300532116,1.0185697739371855,1.0202828652639866,1.0193737307489665,1.018569771145059,1.0183818018045907,1.004829131617712,1.007590340009347,1.0210678045101556,1.022745273779677,1.0185697879388933,1.0077056196240881
55,275,4.583333333333333,0.48666666666666664,0.0,0.0,1.0000517523197952,1.0333436469995643,1.0148874613189216,650,rg60,0,0,0,23.628305874364912,optimization,0,0,0,no action needed,False,1.0000611361627232,1.0000517523197952,1.0333436469995643,1.021236879493195,1.0114077663423557,1.0180723818855795,1.019965831470079,1.0190443492549646,1.0180723790531216,1.017860863728874,1.0039419476902591,1.006949276037559,1.0206994266365588,1.0224480976644414,1.0180723958808409,1.0069712504828339
56,280,4.666666666666667,0.49333333333333335,0.0,0.0,1.0000503417543325,1.033341357209049,1.0144894896138648,650,rg60,0,0,0,24.31168809965575,optimization,0,0,0,no action needed,False,1.0000600399555373,1.0000503417543325,1.033341357209049,1.0209221651890947,1.0109537016867682,1.0175744068727333,1.0196484895052886,1.0187146674937562,1.0175744039998944,1.0173393078433448,1.0030537693810377,1.0063075811923505,1.0203305897376096,1.0221505465830891,1.0175744208615407,1.0062360445564074
57,285,4.75,0.5,0.0,0.0,1.0000489290037102,1.0333390643820701,1.014091071845788,650,rg60,0,0,0,25.00784520273922,optimization,0,0,0,no action needed,False,1.000058942097559,1.0000489290037102,1.0333390643820701,1.020607061705082,1.0104991101256227,1.0170758536888873,1.0193308451299476,1.018384691238385,1.0170758507756184,1.016817139267831,1.0021646169420346,1.0056652490019016,1.0199612970807603,1.0218526230132812,1.0170758676712337,1.0055000084086867
58,290,4.833333333333333,0.5066666666666666,0.0,0.0,1.0000475140625782,1.0333367685117756,1.0136922067820802,650,rg60,0,0,0,25.716808325220082,optimization,0,0,0,no action needed,False,1.0000578425848008,1.0000475140625782,1.0333367685117756,1.0202915679177271,1.0100439900684766,1.0165767205953455,1.0190128977094595,1.0180544198664685,1.016576717641597,1.0162943561239002,1.001274489233925,1.0050222764769265,1.0195915473264534,1.0215543258870066,1.0165767345712238,1.0047631399356198
59,295,4.916666666666667,0.5133333333333334,0.0,0.0,1.00004609692295,1.0333344695856796,1.0132928923001416,650,rg60,0,0,0,26.438612225539412,optimization,0,0,0,no action needed,False,1.000056741411102,1.00004609692295,1.0333344695856796,1.0199756821162766,1.009588339328654,1.0160770047613694,1.018694646091988,1.0177238522382563,1.0160770017670917,1.0157709554353398,1.0003833822210284,1.0043786593324608,1.0192213383724127,1.021255653549938,1.016077018730772,1.0040254349369446
60,300,5.0,0.52,0.0,0.0,0.9994912898485581,1.0333321675986091,1.0128931272809412,611,rg60,0,0,0,27.17328828615434,optimization,0,0,0,no action needed,False,1.000055638573049,1.000044677580141,1.0333321675986091,1.0196594035259272,1.0091321566636744,1.0155767051671316,1.0183760892745068,1.0173929873600267,1.0155767021322744,1.0152469360393697,0.9994912898485581,1.003734398267723,1.0188506693480008,1.0209566052827033,1.0155767191300509,1.0032868907033137
61,305,5.083333333333333,0.53,0.0016666666666666607,6.449999999999977,0.9981512464085662,1.0333287087982856,1.0122926197833797,611,rg60,0,0,0,28.299513397329413,optimization,0,0,0,no action needed,False,1.0000539811560205,1.0000425443841607,1.0333287087982856,1.0191842384033512,1.008446870839357,1.0148251427702055,1.0178976676201925,1.0168961185421954,1.014825139674384,1.0144597272165166,0.9981512464085662,1.0027667957064152,1.0182937898806204,1.0205073176779027,1.0148251567233866,1.0021774707325157
62,310,5.166666666666667,0.54,0.003333333333333339,12.900000000000023,0.9968090131522581,1.0333252431036575,1.0116910986157808,611,rg60,0,0,0,29.454891611110693,optimization,0,0,0,no action needed,False,1.0000523199885494,1.0000404062230575,1.0333252431036575,1.01870818781816,1.0077603862291935,1.0140722651044136,1.0174185641560487,1.0163985858746165,1.0140722619475158,1.0136711244741659,0.9968090131522581,1.0017977210061764,1.0177358733813586,1.0200571825900655,1.0140722790478398,1.0010661637554161
63,315,5.25,0.55,0.005,19.35,0.9954645304372732,1.0333217704361255,1.0110885486072188,611,rg60,0,0,0,30.63953544343662,optimization,0,0,0,no action needed,False,1.0000506550306845,1.0000382630446958,1.0333217704361255,1.0182312410351464,1.0070726880158196,1.0133180542235454,1.0169387647097594,1.0159003752181905,1.0133180510054574,1.0128811085608145,0.9954645304372732,1.0008271721067872,1.0171769067180607,1.0196061897522564,1.0133180681572,0.9999529392636823
64,320,5.333333333333333,0.5599999999999999,0.006666666666666661,25.79999999999998,0.9941177799124525,1.033318290759636,1.0104849632286,611,rg60,0,0,0,31.853563948740884,optimization,0,0,0,no action needed,False,1.0000489862636908,1.0000361148245047,1.033318290759636,1.0177533931394207,1.006383769628613,1.0125625023243228,1.0164582658028287,1.01540148313249,1.0125624990449296,1.0120896711630838,0.9941177799124525,0.9998551383808577,1.0166168839494032,1.0191543344453884,1.0125625162481893,0.9988377826377858
65,325,5.416666666666667,0.5700000000000001,0.00833333333333334,32.25000000000003,0.9927687511976263,1.0333148040437787,1.0098803372152847,611,rg60,0,0,0,33.0970919205412,optimization,0,0,0,no action needed,False,1.0000473136710306,1.0000339615405869,1.0333148040437787,1.0172746395568777,1.005693624829545,1.0118056021678445,1.0159770633728482,1.014901905595619,1.0118055988270305,1.0112968045351707,0.9927687511976263,0.9988816130161675,1.0160557995644657,1.0187016122931067,1.0118056160819056,0.9977206851509512
66,330,5.5,0.58,0.01,38.7,0.9914174301550431,1.0333113102573208,1.009274664862881,611,rg60,0,0,0,34.370236682711045,optimization,0,0,0,no action needed,False,1.000045637235765,1.0000318031705242,1.0333113102573208,1.0167949757862744,1.0050022474378044,1.0110473467167258,1.0154951542971993,1.0144016395246367,1.0110473433143747,1.0105025011252111,0.9914174301550431,0.9979065862772478,1.0154936481611687,1.0182480189929377,1.0110473606209645,0.9966016347328974
67,335,5.583333333333333,0.5916666666666666,0.018333333333333306,70.94999999999989,0.9898379770283576,1.0333072251948543,1.008566717288475,611,rg60,0,0,0,35.89316305808001,optimization,0,0,0,no action needed,False,1.0000436765155267,1.0000292786141154,1.0333072251948543,1.0162342115766612,1.004194074349433,1.0101609927901725,1.0149320298180888,1.0138171214970235,1.0101609893158807,1.009573987593142,0.9898379770283576,0.9967671436394991,1.0148364489153334,1.0177177199327567,1.01016100668293,0.9952935931518225
68,340,5.666666666666667,0.6033333333333334,0.026666666666666693,103.2000000000001,0.9882553522984607,1.0333031304044884,1.00785732679053,611,rg60,0,0,0,37.456758757791135,optimization,0,0,0,no action needed,False,1.0000417105100456,1.0000267470624484,1.0333031304044884,1.0156721939172015,1.0033842038653842,1.0092727710956553,1.0143679317494634,1.0132316546470082,1.0092727675492623,1.0086434937994964,0.9882553522984607,0.9956256315269116,1.0141777797497469,1.0171862211657061,1.0092727849769085,0.9939828543302904
69,345,5.75,0.615,0.034999999999999996,135.45,0.9866695436324022,1.0332990258396688,1.0071464852935583,611,rg60,0,0,0,39.061211992407735,optimization,0,0,0,no action needed,False,1.0000397391936466,1.0000242084814286,1.0332990258396688,1.0151089156541755,1.0025726261718815,1.008382670364499,1.0138028547349727,1.012645233686504,1.0083826667458433,1.0077110076659381,0.9866695436324022,0.9944820356559233,1.01351763206179,1.0166535158547247,1.0083826842342247,0.9926694047193079
70,350,5.833333333333333,0.6266666666666666,0.0433333333333333,167.69999999999987,0.9850805234695698,1.0332949114455892,1.0064341828154486,611,rg60,0,0,0,40.70671986710839,optimization,0,0,0,no action needed,False,1.0000377625370402,1.0000216628324103,1.0332949114455892,1.0145443690883835,1.0017593307911266,1.0074906785218607,1.01323679301903,1.0120578529229736,1.0074906748307793,1.0067765162576234,0.9850805234695698,0.9933363409456244,1.012855996593401,1.0161195966291805,1.0074906923800349,0.9913532227825486
71,355,5.916666666666667,0.6383333333333334,0.051666666666666694,199.9500000000001,0.9903352522350349,1.0353742496057092,1.0079902874158124,611,rg60,0,0,0,42.20262724562315,optimization,0,0,0,no action needed,False,1.0000359220497506,1.0000193020040722,1.0353742496057092,1.0161407724393168,1.0031330425461504,1.0088199013833672,1.015932836139283,1.014729321538194,1.0088198976281018,1.0080720215071828,0.9903352522350349,0.9920897832770867,1.014375008953136,1.0177436923013927,1.0088199152624788,0.9934036797827401
72,360,6.0,0.65,0.06,232.2,0.9887469920452651,1.0353701054174163,1.00727666909594,611,rg60,0,0,0,43.921980883064634,optimization,0,0,0,no action needed,False,1.0000339344196765,1.0000167418867392,1.0353701054174163,1.0155748794398445,1.0023180637408171,1.0079260710271019,1.0153669419885882,1.0141421005696998,1.007926067199267,1.0071355992669517,0.9887469920452651,0.9909381002758514,1.0137118353029366,1.017208471657109,1.007926084894632,0.9920847164031443
73,365,6.083333333333333,0.6633333333333333,0.07333333333333329,283.79999999999984,0.986927791155796,1.0353653569141326,1.0064592810789983,611,rg60,0,0,0,45.937723526699926,optimization,0,0,0,no action needed,False,1.0000316561876714,1.0000138072319027,1.0353653569141326,1.014926563045298,1.0013845182987249,1.0069021874786563,1.0147189587853704,1.0134697746695775,1.0069021835676826,1.0060628969786627,0.986927791155796,0.9896193281992093,1.0129520656349449,1.016595277021268,1.006902201332921,0.9905739307621535
74,370,6.166666666666667,0.6766666666666667,0.08666666666666673,335.4000000000002,0.985104347678551,1.0353605953151797,1.0056399506151488,611,rg60,0,0,0,48.007909442321115,optimization,0,0,0,no action needed,False,1.0000293708596215,1.000010863185608,1.0353605953151797,1.0142765616373401,1.0004486900680252,1.0058757882663871,1.0140696800274753,1.0127961861845196,1.005875784272057,1.0049875266955024,0.985104347678551,0.9882977213658801,1.0121903182166043,1.015980469690841,1.005875802107355,0.989059504271431
75,375,6.25,0.69,0.1,387.0,0.9832766320000785,1.035355820543098,1.004818664062363,611,rg60,0,0,0,50.13284104365741,optimization,0,0,0,no action needed,False,1.00002707839347,1.0000079096921513,1.035355820543098,1.0136248639039398,0.9995105635729352,1.0048468556633823,1.0134190972770427,1.012121326778019,1.0048468515854765,1.0039094694078596,0.9832766320000785,0.9869732576832897,1.0114265794571162,1.0153640388485647,1.0048468694910213,0.9875414107003662
76,380,6.333333333333333,0.7033333333333333,0.11333333333333329,438.5999999999998,0.9814446026950304,1.0353510325089443,1.0039954054530806,611,rg60,0,0,0,52.31283213194998,optimization,0,0,0,no action needed,False,1.000024778742081,1.0000049466894196,1.0353510325089443,1.0129714574211943,0.9985701220064175,1.0038153700766388,1.0127672016942517,1.0114451877097197,1.003815365914936,1.0028287041580637,0.9814446026950304,0.9856459109074478,1.0106608343808399,1.0147459725884238,1.0038153838909174,0.9860196158649637
77,385,6.416666666666667,0.7166666666666667,0.1266666666666667,490.20000000000016,0.9796082276006766,1.0353462311295634,1.003170160124355,611,rg60,0,0,0,54.54819271999367,optimization,0,0,0,no action needed,False,1.0000224718605442,1.0000019741179946,1.0353462311295634,1.0123163300370164,0.9976273487878728,1.002781312324168,1.01211398372791,1.0107677595324671,1.0027813080784451,1.0017452103930455,0.9796082276006766,0.9843156585518864,1.0098930683513139,1.0141262592828995,1.0027813261250538,0.9844940920888209
78,390,6.5,0.73,0.14,541.8000000000001,0.977792316578795,1.037424680337974,1.0041908857387114,611,rg60,0,0,0,56.59936830393733,optimization,0,0,0,no action needed,False,1.0000202451250195,0.999999110976853,1.037424680337974,1.0138138606226916,0.998875560274942,1.0039465597137276,1.0114213433772008,1.0100508448896266,1.0039465553968505,1.002872715126693,0.977792316578795,0.9896658208099594,1.011290891346959,1.0156543510063751,1.0039465735286892,0.9863327427070246
79,395,6.583333333333333,0.7416666666666666,0.15666666666666662,606.2999999999998,0.9830867013165603,1.0395038240186907,1.0057504167281777,611,rg60,0,0,0,58.36949252551213,optimization,0,0,0,no action needed,False,1.0000183552286719,0.9999966853593133,1.0395038240186907,1.0154112520632839,1.0002521765626469,1.0052789180877821,1.0141279391241302,1.0127325196441115,1.0052789137072244,1.0041717744830776,0.9830867013165603,0.9883901241105764,1.012811431135478,1.017279237604044,1.005278931923653,0.9883878832815968
80,400,6.666666666666667,0.7533333333333334,0.1733333333333334,670.8000000000002,0.9814779747122975,1.039499570684596,1.005026526171276,611,rg60,0,0,0,60.44297600619026,optimization,0,0,0,no action needed,False,1.000016318939771,0.9999940609346109,1.039499570684596,1.0148361779753294,0.9994252250370931,1.0043715930664943,1.0135549090036589,1.0121383276806994,1.0043715886123195,1.0032211198493857,0.9814779747122975,0.9872228631982034,1.012137487654239,1.0167351747392457,1.0043716068906037,0.9870504197618704
81,405,6.75,0.765,0.19,735.3,0.9798658101164833,1.0394953068925084,1.0043010849626195,611,rg60,0,0,0,62.55933873868852,optimization,0,0,0,no action needed,False,1.0000142770151594,0.9999914290522751,1.0394953068925084,1.0142597643686129,0.9985964592541263,1.0034622608801769,1.0129808324743688,1.011543115078831,1.003462256352211,1.0022683360774431,0.9798658101164833,0.9860533872801577,1.0114619694372529,1.0161898297281218,1.0034622746925,0.9857100507016823
82,410,6.833333333333333,0.7766666666666666,0.2066666666666666,799.7999999999997,0.9782502473877723,1.0394910326405846,1.0035740939710964,611,rg60,0,0,0,64.71880313517399,optimization,0,0,0,no action needed,False,1.0000122294515816,0.9999887897073956,1.0394910326405846,1.0136820107085243,0.9977658781558164,1.002550921867946,1.0124057238728394,1.0109468962564478,1.0025509172660152,1.0013134233218508,0.9782502473877723,0.9848816480500057,1.0107848761417944,1.0156432021272728,1.0025509356684574,0.984366770913239
83,415,6.916666666666667,0.7883333333333334,0.22333333333333338,864.3000000000002,0.9766312594215254,1.0394867478697458,1.0028455427254488,611,rg60,0,0,0,66.92158862984324,optimization,0,0,0,no action needed,False,1.0000101762172793,0.999986142857949,1.0394867478697458,1.0131029086131627,0.9969334702799597,1.0016375628850867,1.0118295763962102,1.0103496644797398,1.001637558209015,1.000356367472437,0.9766312594215254,0.9837076311795626,1.0101061976912875,1.015095283919286,1.0016375766737609,0.9830205594411747
84,420,7.0,0.8,0.24,928.8,0.9951019231600075,1.039511100832569,1.0072469637340211,611,rg60,0,0,0,45.93203421040605,optimization,0,0,0,no action needed,False,1.0000192419728018,0.9999970236598003,1.039511100832569,1.015380653148166,0.9990177389037177,1.0049680560407175,1.0102578861965859,1.0087594665006705,1.0049680517711472,1.0038613406125614,0.9951019231600075,1.0004326930106704,1.0126140831100887,1.01714077813392,1.004968069830245,0.9989533128606688
85,425,7.083333333333333,0.81,0.2599999999999999,1006.1999999999996,0.9986256292883153,1.039523628385533,1.0094053364377804,611,rg60,0,0,0,39.09553867591384,optimization,0,0,0,no action needed,False,1.0000234830490273,1.0000019383708851,1.039523628385533,1.0170411782769926,1.0025854650129027,1.0065706240031804,1.0086857153490225,1.0074115666354206,1.0065706200933882,1.0054545079794197,0.9986256292883153,1.0122685973896777,1.014025488822269,1.0184535825067458,1.0066677851171615,1.0065755727245427
86,430,7.166666666666667,0.8200000000000001,0.2800000000000001,1083.6000000000004,0.9992610338661876,1.0395232104891734,1.0093897238643241,611,rg60,0,0,0,39.21719678945816,optimization,0,0,0,no action needed,False,1.000022938686863,1.0000011295599125,1.0395232104891734,1.0169253809131256,1.0024172492505057,1.0063025508365688,1.0080834191161538,1.0068103689175145,1.0063025469328049,1.005168055382346,0.9992610338661876,1.0134600940805216,1.013839024252369,1.0183149722975864,1.0064087432798263,1.007394863967729
87,435,7.25,0.8300000000000001,0.3,1161.0,0.9999084489561018,1.0395227616603113,1.0093735432493298,611,rg60,0,0,0,39.451154880063164,optimization,0,0,0,no action needed,False,1.0000223781123758,1.0000002994178925,1.0395227616603113,1.0168083717470022,1.0022471935801904,1.0060343864407033,1.007487653930753,1.0062157598647201,1.006034382542919,1.004881483069011,0.9999084489561018,1.0146283238932747,1.0136515191602828,1.018175102234361,1.00614982790668,1.008208799472696
88,440,7.333333333333333,0.84,0.31999999999999995,1238.3999999999999,0.9999994481022996,1.0395222821262424,1.0093568074853532,650,rg60,0,0,0,39.79673319360148,optimization,0,0,0,no action needed,False,1.0000218014451534,0.9999994481022996,1.0395222821262424,1.0166901671145463,1.0020753240606488,1.0057661473515396,1.0068983600525,1.0056276796388617,1.0057661434596912,1.0045948091109427,1.0005677141402456,1.0157735743113026,1.0134629901148315,1.0180339876775317,1.0058910548285311,1.009017436230783
89,445,7.416666666666667,0.8500000000000001,0.3400000000000001,1315.8000000000004,0.9999985757496314,1.0395217720867682,1.0093395268455148,650,rg60,0,0,0,40.25328255174609,optimization,0,0,0,no action needed,False,1.000021208789119,0.9999985757496314,1.0395217720867682,1.016570780249863,1.0019016618940884,1.0054978450857617,1.0063154827333283,1.005046073381133,1.0054978411998081,1.0043080457684923,1.001238688309811,1.016896103126745,1.013273449891278,1.017891640929444,1.0056324350150265,1.0098208253179375
90,450,7.5,0.86,0.36,1393.2,0.9999976824883765,1.0395212317283062,1.0093217097424179,650,rg60,0,0,0,40.820186946675314,optimization,0,0,0,no action needed,False,1.0000206002419445,0.9999976824883765,1.0395212317283062,1.0164502235024957,1.0017262271978016,1.0052294902655567,1.0057389704924273,1.0044708894930876,1.0052294863854614,1.0040212043759087,1.0019212264687283,1.0179961526909862,1.013082910287612,1.0177480734018902,1.0053739786161142,1.0106190082419875
91,455,7.583333333333333,0.8666666666666666,0.3799999999999999,1470.5999999999997,0.9999974814005812,1.039521822866148,1.009505800690591,650,rg60,0,0,0,41.101619439496154,optimization,0,0,0,no action needed,False,1.0000205296576652,0.9999974814005812,1.039521822866148,1.0164881604421188,1.0017799161917516,1.0052156715012774,1.005337720659634,1.0040770203534564,1.0052156676474076,1.0040011005505114,1.0030755061996868,1.0193781815254261,1.013079000693837,1.0177542168645792,1.0053702831266806,1.0117805313686945
92,460,7.666666666666667,0.8733333333333334,0.4000000000000001,1548.0000000000002,0.9999972568292769,1.0395223799042508,1.0096891022673582,650,rg60,0,0,0,41.507262941374194,optimization,0,0,0,no action needed,False,1.0000204412211775,0.9999972568292769,1.0395223799042508,1.0165246405561892,1.0018315532695559,1.0052015853413232,1.004943286687312,1.0036900154958692,1.0052015815136073,1.0039807050311644,1.004241230565957,1.0207358559474458,1.0130738015672325,1.0177588556369312,1.005366534787657,1.012935911922782
93,465,7.75,0.88,0.42,1625.3999999999999,0.9999970088915524,1.039522903009533,1.0098716145157198,650,rg60,0,0,0,42.036389985114624,optimization,0,0,0,no action needed,False,1.0000203350212453,0.9999970088915524,1.039522903009533,1.01655967416198,1.0018811586196446,1.0051872358550724,1.0045556030873624,1.0033098089949615,1.0051872320534407,1.0039600214639295,1.0054181784172074,1.0220694482998554,1.0130673208368417,1.017761998562559,1.0053627372947267,1.014085167681604
94,470,7.833333333333333,0.8866666666666666,0.43999999999999995,1702.7999999999997,0.9999967377302458,1.0395233923877785,1.0100533480418825,650,rg60,0,0,0,42.688308259972274,optimization,0,0,0,no action needed,False,1.0000202111663088,0.9999967377302458,1.0395233923877785,1.0165932766488526,1.0019287577779403,1.0051726384642363,1.0041746154804005,1.0029363462114573,1.005172634688623,1.0039390662321355,1.0066061913340114,1.023379219081385,1.0130595736599997,1.0177636596203656,1.0053589057428007,1.0152283424435773
95,475,7.916666666666667,0.8933333333333334,0.4600000000000001,1780.2000000000003,0.9998233567153433,1.0374404845171992,1.0084426039718202,634,rg60,0,0,0,43.67760160910488,optimization,0,0,0,no action needed,False,1.0000200018436496,0.9999963496331965,1.0374404845171992,1.0144958209069115,0.9998233567153433,1.0029840626973288,1.0037871167974868,1.0025566284427514,1.0029840589429733,1.0017338103613262,1.0080054407898302,1.0182880063153665,1.010904796158296,1.015632715495954,1.003183061537987,1.0132459523935236
96,480,8.0,0.9,0.48,1857.6,0.9998683978946179,1.0374408988916102,1.0086250869873845,634,rg60,0,0,0,44.59311183259314,optimization,0,0,0,no action needed,False,1.0000198407920433,0.9999960295212817,1.0374408988916102,1.01452733045381,0.9998683978946179,1.0029702077089644,1.0034188802512496,1.0021960223676778,1.002970203980853,1.0017136135865037,1.0092279761901153,1.019557991721433,1.0108952003401417,1.0156318832143285,1.0031805284498856,1.0143863864336384
97,485,8.083333333333334,0.9033333333333334,0.49666666666666676,1922.1000000000004,0.9999962132981639,1.0374419811767082,1.0089109165261076,650,rg60,0,0,0,45.22271761748943,optimization,0,0,0,no action needed,False,1.0000200569194122,0.9999962132981639,1.0374419811767082,1.0146582479988326,1.0000576650059374,1.0031276677990832,1.0032305623349496,1.0020180835900439,1.0031276641063245,1.0018739252666207,1.010561660835458,1.020796985199676,1.0110106165619697,1.0157299907234705,1.0033475945587893,1.0155757490422785
98,490,8.166666666666666,0.9066666666666666,0.5133333333333332,1986.5999999999995,0.9999963790639187,1.0374430374498895,1.0091959698614894,650,rg60,0,0,0,45.948258644220054,optimization,0,0,0,no action needed,False,1.000020259355097,0.9999963790639187,1.0374430374498895,1.0147879353326903,1.00024529232013,1.0032847369723663,1.0030470595056196,1.001844989525532,1.0032847333148893,1.002033822823875,1.0119025287705155,1.0220184336785791,1.011124901935558,1.0158268335957004,1.0035144202297066,1.016760153909763
99,495,8.25,0.91,0.53,2051.1,0.9999965268677883,1.0374440677798962,1.009480244362998,650,rg60,0,0,0,46.76931180965419,optimization,0,0,0,no action needed,False,1.0000204481363388,0.9999965268677883,1.0374440677798962,1.0149163947710027,1.0004312847699064,1.003441414079769,1.002868329342478,1.001676697601024,1.0034414104575042,1.0021933048308342,1.0132504564066824,1.0232224889003674,1.0112380574347464,1.0159224135663767,1.003681004327776,1.0179396105354774
100,500,8.333333333333334,0.9133333333333334,0.5466666666666667,2115.6000000000004,0.9999966567939321,1.0374450722872395,1.0097637474392265,650,rg60,0,0,0,47.685473281058094,optimization,0,0,0,no action needed,False,1.0000206233270232,0.9999966567939321,1.0374450722872395,1.0150436366536775,1.0006156595073359,1.003597711515586,1.0026943426746917,1.0015131784228894,1.0035977079284677,1.0023523843437607,1.014605351032259,1.0244092992058886,1.0113500936675102,1.0160167398943936,1.003847359279984,1.0191141424929855
101,505,8.416666666666666,0.9166666666666666,0.5633333333333331,2180.099999999999,0.9999967689236464,1.037446051088584,1.0100464863341614,650,rg60,0,0,0,48.696355832393486,optimization,0,0,0,no action needed,False,1.0000207849888874,0.9999967689236464,1.037446051088584,1.0151696710915448,1.000798433326673,1.003753641705616,1.0025250717736203,1.0013544040378073,1.0037536381535797,1.0025110744329069,1.0159671222684055,1.0255790074717954,1.0114610210520887,1.0161098216087754,1.0040134975876878,1.0202837718349649
102,510,8.5,0.92,0.58,2244.6,0.9999968633354189,1.0374470042977355,1.010328468942273,650,rg60,0,0,0,49.801592856171695,optimization,0,0,0,no action needed,False,1.0000209331816456,0.9999968633354189,1.0374470042977355,1.015294508065525,1.0009796227630965,1.0039092174600197,1.0023604896623173,1.0012003472454725,1.0039092139430035,1.0026693885402655,1.017335686811213,1.0267317547101875,1.0115708499845228,1.0162016676028098,1.0041794321903776,1.021448523282754
103,515,8.583333333333334,0.9216666666666667,0.5933333333333334,2296.2000000000003,0.9999971338335825,1.0374480872967535,1.010613552843901,650,rg60,0,0,0,50.66800672105083,optimization,0,0,0,no action needed,False,1.0000212034811786,0.9999971338335825,1.0374480872967535,1.0154406984191755,1.0011919287654576,1.0041091015696277,1.002283418086104,1.0011335068624025,1.0041090980866174,1.0028750987840955,1.018572805273513,1.0277294380253954,1.0117134507023142,1.0163188303504682,1.0043877131037127,1.0224853328620176
