step,time_min,time_h,load_multiplier,pv_multiplier,pv_generation_kw,v_min,v_max,v_mean,v_min_bus,v_max_bus,violating_buses_count,overvoltage_buses_count,undervoltage_buses_count,losses_kw,control_mode,total_q_dispatch_kvar,total_p_curtailment_kw,ders_controlled,overv_sourcebus,overv_650,overv_rg60,overv_633,overv_634,overv_671,overv_645,overv_646,overv_692,overv_675,overv_611,overv_652,overv_670,overv_632,overv_680,overv_684
59,295,4.916666666666667,0.5133333333333334,0.0,0.0,1.0000461032204775,1.033334479815694,1.0132948325045648,650,rg60,0,0,0,26.43859359408136,baseline,0,0,0,1.0000567463054084,1.0000461032204775,1.033334479815694,1.0199770142548166,1.0095902606358442,1.0160792803649548,1.0186961040932467,1.0177253105754347,1.0160792773709375,1.015773400640468,1.0003904055539339,1.0043801437768536,1.0192229587636301,1.0212569155091986,1.0160792943343815,1.0040296248577576
60,300,5.0,0.52,0.0,0.0,0.9994985065746634,1.0333321781254925,1.0128951232400691,611,rg60,0,0,0,27.173268229501463,baseline,0,0,0,1.0000556436109527,1.0000446840629211,1.0333321781254925,1.0196607743983304,1.009134133442145,1.015579046496917,1.018377586949063,1.0173944853796502,1.015579043462328,1.015249451819862,0.9994985065746634,1.0037359346341188,1.0188523367827766,1.020957903984909,1.0155790604598618,1.0032912016571163
61,305,5.083333333333333,0.53,0.0016666666666666607,2.1499999999999924,0.9981522440791809,1.0333287100190747,1.0122928575821482,611,rg60,0,0,0,28.299510991364542,baseline,0,0,0,1.0000539817424883,1.0000425451394983,1.0333287100190747,1.0191843966702,1.008447093210294,1.0148254175282578,1.017897884218004,1.0168963352379223,1.0148254144324669,1.0144600222833648,0.9981522440791809,1.002766819891167,1.018293984779599,1.0205074685307916,1.014825431481442,1.0021779720706203
62,310,5.166666666666667,0.54,0.003333333333333339,4.300000000000008,0.9968100713343431,1.0333252444019312,1.0116913514079053,611,rg60,0,0,0,29.454888871870978,baseline,0,0,0,1.0000523206125214,1.0000404070267852,1.0333252444019312,1.018708356139143,1.007760622691487,1.0140725572202345,1.0174187935473555,1.0163988153706283,1.014072554063369,1.013671438184107,0.9968100713343431,1.0017977499358746,1.0177360806365476,1.0200573430292392,1.0140725711636638,1.001066697169256
63,315,5.25,0.55,0.005,6.45,0.9954656516744793,1.0333217718153973,1.0110888170644663,611,rg60,0,0,0,30.63953234318871,baseline,0,0,0,1.0000506556938829,1.0000382638990428,1.0333217718153973,1.0182314198673588,1.0070729392068658,1.0133183644787909,1.016939007413778,1.0159006180340138,1.013318361260737,1.012881441753328,0.9954656516744793,1.0008272062030412,1.017177126889419,1.0196063602138772,1.0133183784124489,0.9999535062150022
64,320,5.333333333333333,0.5599999999999999,0.006666666666666661,8.599999999999993,0.9941189667864528,1.0333182922235,1.0104852480375526,611,rg60,0,0,0,31.85356044160956,baseline,0,0,0,1.000048986967878,1.0000361157317519,1.0333182922235,1.017753582950265,1.0063840362004257,1.0125628315178006,1.0164585223417832,1.0154017397906623,1.0125628282384433,1.0120900246962623,0.9941189667864528,0.9998551781030454,1.0166171176093426,1.019154515375412,1.0125628454416704,0.998838384626145
65,325,5.416666666666667,0.5700000000000001,0.00833333333333334,10.750000000000009,0.9927700063460253,1.0333148055959265,1.0098806390805102,611,rg60,0,0,0,33.09708796937571,baseline,0,0,0,1.0000473144180184,1.0000339625030794,1.0333148055959265,1.0172748408265004,1.005693907451825,1.0118059511196336,1.0159773342791194,1.014902176628838,1.011805947778858,1.011297179289966,0.9927700063460253,0.998881658849598,1.0160560473008673,1.0187018041496527,1.0118059650336981,0.9977213237165574
66,330,5.5,0.58,0.01,12.9,0.9914187562798312,1.0333113119015476,1.009274984508395,611,rg60,0,0,0,34.370232230133944,baseline,0,0,0,1.0000456380274176,1.0000318041906755,1.0333113119015476,1.0167951890084486,1.0050025467990542,1.0110477162697828,1.0154954401152194,1.0144019254776568,1.0110477128674724,1.0105028980071638,0.9914187562798312,0.9979066387307912,1.0154939105785161,1.0182482222471518,1.0110477301740255,0.9966023114595658
67,335,5.583333333333333,0.5916666666666666,0.018333333333333306,23.649999999999963,0.9898396243539115,1.0333072272435262,1.0085671153742608,611,rg60,0,0,0,35.8931571013325,baseline,0,0,0,1.0000436775024169,1.000029279886014,1.0333072272435262,1.0162344772671201,1.0041944473097357,1.0101614531032845,1.0149323843004887,1.013817476148315,1.0101614496290436,1.0095744819496104,0.9898396243539115,0.9967672145234345,1.0148367758615657,1.0177179732085524,1.010161466996047,0.9952944367051089
68,340,5.666666666666667,0.6033333333333334,0.026666666666666693,34.400000000000034,0.9882571047920566,1.0333031325905975,1.0078577513838578,611,rg60,0,0,0,37.45675195403891,baseline,0,0,0,1.000041711563681,1.0000267484205345,1.0333031325905975,1.0156724774520236,1.003384601805179,1.0092732621367824,1.0143683082509338,1.0132320313293341,1.0092732585904434,1.0086440211603145,0.9882571047920566,0.9956257130928828,1.014178128606723,1.0171864914585291,1.009273276018041,0.9939837548736691
69,345,5.75,0.615,0.034999999999999996,45.15,0.9866714059104074,1.0332990281697985,1.0071469376470104,611,rg60,0,0,0,39.0612042347646,baseline,0,0,0,1.0000397403172672,1.000024209929899,1.0332990281697985,1.015109217890201,1.0025730502850991,1.0083831935937881,1.0138032541799116,1.0126456333247922,1.0083831899751903,1.0077115695997232,0.9866714059104074,0.9944821288529923,1.0135180038778286,1.0166538039822328,1.0083832074635193,0.992670364999515
70,350,5.833333333333333,0.6266666666666666,0.0433333333333333,55.899999999999956,0.9850825002795403,1.033294913926533,1.0064346642208766,611,rg60,0,0,0,40.70671106543496,baseline,0,0,0,1.0000377637339912,1.0000216643756,1.033294913926533,1.014544690910176,1.0017597823097466,1.0074912354459076,1.0132372163578305,1.0120582764681543,1.0074912317548874,1.0067771143828423,0.9850825002795403,0.9933364467658737,1.0128563924506027,1.0161199034355601,1.0074912493040875,0.9913542456326948
71,355,5.916666666666667,0.6383333333333334,0.051666666666666694,66.65000000000003,0.9903273001114281,1.0353742422738026,1.007988852672625,611,rg60,0,0,0,42.20264507773037,baseline,0,0,0,1.0000359184736436,1.0000192973775883,1.0353742422738026,1.0161397609778284,1.0031317390530352,1.0088181521543778,1.015930212703166,1.014726697127248,1.0088181483990135,1.0080701910783658,0.9903273001114281,0.992093638171035,1.0143737482158983,1.0177427113883335,1.0088181660334685,0.9934017192237683
72,360,6.0,0.65,0.06,77.39999999999999,0.9887491618262481,1.035370108192445,1.0072772027998749,611,rg60,0,0,0,43.92196994746429,baseline,0,0,0,1.000033935754571,1.0000167436078806,1.035370108192445,1.0155752364589261,1.0023185649019004,1.007926688561655,1.0153674014220162,1.0141425602345886,1.0079266847338884,1.0071362626792544,0.9887491618262481,0.9909382511814655,1.0137122742966946,1.0172088119640341,1.0079267024291918,0.9920858565532391
73,365,6.083333333333333,0.6633333333333333,0.07333333333333329,94.59999999999995,0.9869304356729399,1.035365360308015,1.0064599334566329,611,rg60,0,0,0,45.937709170490024,baseline,0,0,0,1.000031657821209,1.0000138093383892,1.035365360308015,1.0149269997354617,1.0013851311726654,1.0069029424905582,1.0147195177890262,1.013470333956652,1.0069029385796677,1.0060637080838373,0.9869304356729399,0.9896195225384669,1.0129526025108644,1.0165956932819822,1.006902956344831,0.9905753256815596
74,370,6.166666666666667,0.6766666666666667,0.08666666666666673,111.80000000000008,0.9851071652754888,1.0353605989438088,1.0056406477454671,611,rg60,0,0,0,48.00789299880713,baseline,0,0,0,1.0000293726071554,1.0000108654394033,1.0353605989438088,1.0142770285842877,1.0004493452777798,1.0058765952414668,1.0140702745530037,1.0127967810132403,1.0058765912472252,1.0049883936300614,0.9851071652754888,0.988297939758875,1.0121908922035239,1.0159809148051917,1.0058766090824431,0.9890609962645214
75,375,6.25,0.69,0.1,129.0,0.9832796305104159,1.0353558244181615,1.0048194081411954,611,rg60,0,0,0,50.13282225663888,baseline,0,0,0,1.0000270802607576,1.0000079121007202,1.0353558244181615,1.0136253626195926,0.9995112632233075,1.0048477171692083,1.013419728860471,1.0121219586852188,1.004847713091397,1.0039103949308175,0.9832796305104159,0.9869735021126126,1.0114271924024998,1.0153645142594636,1.0048477309968566,0.987543004617625
76,380,6.333333333333333,0.7033333333333333,0.11333333333333329,146.19999999999993,0.9814477901804872,1.035351036642527,1.0039961987488586,611,rg60,0,0,0,52.31281072557191,baseline,0,0,0,1.0000247807350802,1.000004949260487,1.035351036642527,1.0129719894691782,0.998570868273306,1.0038162887670101,1.0127678719145081,1.0114458582751338,1.0038162846054084,1.0028296911210837,0.9814477901804872,0.9856461834539438,1.01066148819503,1.0147464797882348,1.0038163025812985,0.9860213167190178
77,385,6.416666666666667,0.7166666666666667,0.1266666666666667,163.40000000000006,0.97961161232765,1.035346235534133,1.0031710049750502,611,rg60,0,0,0,54.54816837427739,baseline,0,0,0,1.0000224739854058,1.0000019768595392,1.035346235534133,1.0123168970309886,0.9976281439162614,1.0027822909358524,1.0121146942007488,1.0107684703726485,1.002782286690237,1.0017462617369801,0.97961161232765,0.9843159614072119,1.00989376500531,1.0141267998117929,1.0027823047367488,0.9844959050492968
78,390,6.5,0.73,0.14,180.60000000000002,0.9777885381941862,1.037424671034459,1.0041891310662305,611,rg60,0,0,0,56.59944840384855,baseline,0,0,0,1.00002024075142,0.9999991053626306,1.037424671034459,1.0138128271458664,0.9988738992854946,1.0039447488815771,1.0114224176883453,1.0100519185215164,1.0039447445643128,1.0028706709875281,0.9777885381941862,0.9896577098458672,1.0112896412955934,1.01565339481998,1.003944762696525,0.9863268059843837
79,395,6.583333333333333,0.7416666666666666,0.15666666666666662,202.09999999999994,0.9830852561936395,1.039503822756987,1.0057501719470792,611,rg60,0,0,0,58.36949689408377,baseline,0,0,0,1.0000183546124182,0.9999966845606529,1.039503822756987,1.0154110754628125,1.0002519556652822,1.0052786136701388,1.014127422088926,1.012732002427892,1.0052786092895694,1.0041714586104953,0.9830852561936395,0.9883909847779381,1.01281121049462,1.0172790654780977,1.005278627506006,0.9883876075577913
80,400,6.666666666666667,0.7533333333333334,0.1733333333333334,223.60000000000008,0.9814813643776283,1.0394995751608993,1.0050273737600335,611,rg60,0,0,0,60.44294764672994,baseline,0,0,0,1.0000163210880375,0.9999940637066628,1.0394995751608993,1.0148367474088629,0.999426022893173,1.0043725749003085,1.01355561986497,1.01213903892149,1.0043725704462418,1.0032221746161119,0.9814813643776283,0.9872231740530832,1.0121381870957755,1.0167357176451253,1.0043725887244286,0.9870522392577374
81,405,6.75,0.765,0.19,245.1,0.9798693712074449,1.0394953116092804,1.0043019776769797,611,rg60,0,0,0,62.55930722824727,baseline,0,0,0,1.0000142792799567,0.9999914319750342,1.0394953116092804,1.014260364465587,0.9985972999278623,1.0034632952029707,1.0129815782296712,1.0115438612329875,1.003463290675119,1.0022694472355487,0.9798693712074449,0.9860537260186913,1.011462706449829,1.016190401883638,1.0034633090153047,0.9857119684227487
82,410,6.833333333333333,0.7766666666666666,0.2066666666666666,266.5999999999999,0.9782539858739716,1.0394910376071809,1.0035750335388993,611,rg60,0,0,0,64.7187681819729,baseline,0,0,0,1.0000122318375129,0.9999887927868354,1.0394910376071809,1.0136826426657704,0.9977667633114565,1.002552010704179,1.012406505660941,1.0109476784632865,1.0025520061023678,1.0013145930477387,0.9782539858739716,0.9848820164854221,1.0107856521858953,1.0156438046747451,1.002552024504702,0.9843687907103811
83,415,6.916666666666667,0.7883333333333334,0.22333333333333338,288.1000000000001,0.976635181504188,1.0394867530958445,1.0028465309334575,611,rg60,0,0,0,66.92154990839809,baseline,0,0,0,1.0000101787291087,0.9999861461002552,1.0394867530958445,1.0131035736709528,0.9969344016391964,1.001638708331668,1.0118303954236891,1.0103504839463469,1.0016387036557224,1.0003575980191661,0.976635181504188,0.9837080311056867,1.0101070142805348,1.015095918042901,1.0016387221203547,0.9830226852697048
84,420,7.0,0.8,0.24,309.59999999999997,0.9750129286808918,1.039482458014297,1.0021164589633844,611,rg60,0,0,0,69.1678764466895,baseline,0,0,0,1.0000081199221358,0.9999834918721913,1.039482458014297,1.0125231489606683,0.9961002032855709,1.0007233747434603,1.011253241017032,1.009752271250016,1.0007233699932032,0.9993984478306962,0.9750129286808918,0.9825317538598063,1.0094267824908243,1.0145467338345002,1.0007233885202853,0.9816736291385721
85,425,7.083333333333333,0.81,0.2599999999999999,335.39999999999986,0.9816814221748791,1.0394947065910543,1.0041708270813048,611,rg60,0,0,0,56.78442919720269,baseline,0,0,0,1.0000125788008318,0.9999888009672558,1.0394947065910543,1.0137551451516735,0.9978625493117866,1.002185974586624,1.0098990301731836,1.008460702124239,1.0021859700797073,1.0009073693145905,0.9816814221748791,0.992463767685872,1.0106273286830072,1.0155925805345911,1.0022139766085065,0.9894013305130738
86,430,7.166666666666667,0.8200000000000001,0.2800000000000001,361.2000000000001,0.9809502078377678,1.0394922997131129,1.003761638089948,611,rg60,0,0,0,57.576094167953194,baseline,0,0,0,1.0000113170506542,0.9999871407198168,1.0394922997131129,1.0133982358772033,0.997348017621265,1.0015870456569234,1.0093479171917838,1.0078978030660097,1.0015870411113046,1.0002781499895814,0.9809502078377678,0.9922986060818394,1.010190685461511,1.0152456823334715,1.0016173670339865,0.9889486926929363
87,435,7.25,0.8300000000000001,0.3,387.0,0.980192566732431,1.0394898488755326,1.0033446086532152,611,rg60,0,0,0,58.38601424400697,baseline,0,0,0,1.000010033784528,0.9999854525848016,1.0394898488755326,1.0130357594022181,0.9968255705339915,1.000978674612828,1.0087906420591004,1.0073287608402628,1.0009786700275136,0.9996387922816979,0.980192566732431,0.9921271493356041,1.0097472481319059,1.0148934667658625,1.0010113435175538,0.988479758965612
88,440,7.333333333333333,0.84,0.31999999999999995,412.79999999999995,0.9794217178309397,1.039487369179197,1.00292282076125,611,rg60,0,0,0,59.21411081778592,baseline,0,0,0,1.000008736267725,0.9999837459464902,1.039487369179197,1.012669531620019,0.9962977042275615,1.000364198587097,1.0082288297025164,1.0067552123671764,1.000364193961579,0.9989929630611997,0.9794217178309397,0.9919522007859886,1.0092993247327302,1.014537680888796,1.0003992416406893,0.9880024813802939
89,445,7.416666666666667,0.8500000000000001,0.3400000000000001,438.6000000000001,0.9786635706139013,1.0394849090591338,1.0025048214766599,611,rg60,0,0,0,60.06010965149081,baseline,0,0,0,1.0000074480008447,0.999982051195281,1.0394849090591338,1.012306182227812,0.9957738899153381,0.9997545787266379,1.007671321093902,1.0061859804800326,0.999754574061336,0.9983522557744505,0.9786635706139013,0.9917773643043072,1.008854874009288,1.014184617923944,0.9997920183333932,0.9875315079069562
90,450,7.5,0.86,0.36,464.4,0.9848368870981022,1.0415657040846238,1.0043804007039723,611,rg60,0,0,0,60.613544309001306,baseline,0,0,0,1.0000062873319258,0.9999805311603466,1.0415657040846238,1.014122435815979,0.9974655981901056,1.0013967227564744,1.0104012106800417,1.0088997804524946,1.0013967180629482,0.9999745803600991,0.9848368870981022,0.9915073318137644,1.0106135191599013,1.016007076017356,1.0014365712681907,0.9904754570112044
91,455,7.583333333333333,0.8666666666666666,0.3799999999999999,490.1999999999999,0.9845572613188022,1.0415644624824374,1.004173501847137,611,rg60,0,0,0,60.88708017837116,baseline,0,0,0,1.0000055849441642,0.9999795915099671,1.0415644624824374,1.0139264412372937,0.9971825822779187,1.0010521934090046,1.0100158139359783,1.0085086391217093,1.0010521886971298,0.9996116968210957,0.9845572613188022,0.9916559377191446,1.010365467813019,1.0158123101258487,1.0010944932258143,0.9903913649148651
92,460,7.666666666666667,0.8733333333333334,0.4000000000000001,516.0000000000001,0.9842692431414088,1.041563200455269,1.0039635045169133,611,rg60,0,0,0,61.173060152332596,baseline,0,0,0,1.0000048725105797,0.9999786388204329,1.041563200455269,1.013727881794342,0.99689588837112,1.0007036380640473,1.0096270342381426,1.0081141376236213,1.0007036333335504,0.999244589520556,0.9842692431414088,0.9918030294496899,1.0101143878729772,1.0156150996225726,1.0007484148497523,0.9903023826025514
93,465,7.75,0.88,0.42,541.8,0.9839822155469853,1.0415619351971586,1.003753372023852,611,rg60,0,0,0,61.47135978785332,baseline,0,0,0,1.0000041583603092,0.9999776838657523,1.0415619351971586,1.0135291499955519,0.99660890303291,1.0003549458519705,1.00923870881077,1.0077201025297065,1.0003549411028416,0.9988773296577987,0.9839822155469853,0.991947979091931,1.009863132637596,1.0154177157823827,1.0004022245752826,0.9902128263426836
94,470,7.833333333333333,0.8866666666666666,0.43999999999999995,567.5999999999999,0.9836540762797775,1.0436440372782683,1.0051608993570058,611,rg60,0,0,0,61.63715734369979,baseline,0,0,0,1.0000035318308942,0.9999768482512407,1.0436440372782683,1.0154824228478894,0.9985089631445087,1.0022036070499605,1.0120815053101113,1.0105504044254974,1.0022036022838787,1.00071136444204,0.9836540762797775,0.9920662565867254,1.0117772021019702,1.0173678723022268,1.0022533594327474,0.9900893361443597
95,475,7.916666666666667,0.8933333333333334,0.4600000000000001,593.4000000000001,0.9833775785986786,1.043642786435839,1.004954437040853,611,rg60,0,0,0,61.9573806803034,baseline,0,0,0,1.0000028250959978,0.9999759028166549,1.043642786435839,1.0152868699211302,0.9982267911425086,1.0018602020514067,1.0116990792266565,1.0101621808990222,1.0018601972670067,1.0003495903208766,0.9833775785986786,0.9922079470616659,1.0115297094810514,1.0171734366871392,1.0019125012964432,0.990003394351567
96,480,8.0,0.9,0.48,619.1999999999999,0.9830940989411586,1.0436415099303453,1.0047442094335577,611,rg60,0,0,0,62.29000086538356,baseline,0,0,0,1.0000021057695165,0.9999749410461742,1.0436415099303453,1.0150879460392799,0.997939603472787,1.0015115987884593,1.011312626858285,1.0097699678956973,1.001511593985416,0.9999823884531974,0.9830940989411586,0.9923461455685155,1.0112782975096712,1.0169758177106079,1.0015664721155788,0.9899122368522333
97,485,8.083333333333334,0.9033333333333334,0.49666666666666676,640.7000000000002,0.9831632302372333,1.0436412456468678,1.0047053340926635,611,rg60,0,0,0,62.173251658004155,baseline,0,0,0,1.0000018876243517,0.9999746309954429,1.0436412456468678,1.0150302915342004,0.9978558895859497,1.0013922482568363,1.0111009191572982,1.009557471792082,1.001392243452053,0.9998557177782318,0.9831632302372333,0.9926748280070251,1.0111956076462603,1.0169133975706794,1.001449293697007,0.9900864425010968
98,490,8.166666666666666,0.9066666666666666,0.5133333333333332,662.1999999999998,0.9832403872393072,1.0436409911853126,1.0046686154020308,611,rg60,0,0,0,62.06517761869841,baseline,0,0,0,1.000001674153262,0.9999743269692191,1.0436409911853126,1.01497417742034,0.9977743575806093,1.0012756457439254,1.010891765182176,1.0093475316747293,1.0012756409376617,0.9997319748437424,0.9832403872393072,0.9930028805452684,1.0111148197874469,1.0168524355978068,1.0013348788308027,0.9902643587408827
99,495,8.25,0.91,0.53,683.7,0.9833185582774165,1.0436407343187062,1.0046318493853026,611,rg60,0,0,0,61.96585281723226,baseline,0,0,0,1.000001459420542,0.9999740212825147,1.0436407343187062,1.0149179653876896,0.9976926706342152,1.0011590265160712,1.010683124865148,1.0091381103653352,1.0011590217083222,0.9996082117260433,0.9833185582774165,0.9933290437051866,1.0110339462491658,1.0167913728111824,1.0012204647237846,0.9904418581735175
100,500,8.333333333333334,0.9133333333333334,0.5466666666666667,705.2,0.9833977373380395,1.0436404750529649,1.00459503612398,611,rg60,0,0,0,61.87525654155932,baseline,0,0,0,1.000001243428969,0.9999737139388915,1.0436404750529649,1.014861655815413,0.9976108291896567,1.0010423909260326,1.0104749967325564,1.0089292063886535,1.0010423861167934,0.9994844287607046,0.9833977373380395,0.9936533244617093,1.0109529874261058,1.0167302095880615,1.0011060517033068,0.9906189411158213
101,505,8.416666666666666,0.9166666666666666,0.5633333333333331,726.6999999999997,0.9834779177011258,1.0436402133898401,1.0045581750308776,611,rg60,0,0,0,61.79337350810737,baseline,0,0,0,1.0000010261799641,0.9999734049403642,1.0436402133898401,1.0148052487300905,0.9975288334514426,1.0009257386158577,1.0102673799854918,1.0087208189448407,1.0009257338051234,0.9993606256030748,0.9834779177011258,0.9939757253244599,1.010871943228901,1.016668945939797,1.0009916393849227,0.9907956052687436
102,510,8.5,0.92,0.58,748.1999999999999,0.9835590976445338,1.043639949338316,1.0045212671697195,611,rg60,0,0,0,61.7201832020077,baseline,0,0,0,1.000000807677697,0.999973094292265,1.043639949338316,1.01474874482201,0.997446684291992,1.000809070485379,1.0100602723478227,1.008512945756474,1.0008090656731445,0.9992368031735553,0.9835590976445338,0.9942962580803119,1.0107908144406765,1.016607582540325,1.0008772286477667,0.990971855503243
103,515,8.583333333333334,0.9216666666666667,0.5933333333333334,765.4000000000001,0.9837624987082422,1.0436400967653159,1.0045531507291372,611,rg60,0,0,0,61.48924654343029,baseline,0,0,0,1.0000008038813741,0.999973066155646,1.0436400967653159,1.0147521677560911,0.9974509753852369,1.0007928541492614,1.0099446286504041,1.008398493463344,1.0007928493420473,0.9992185623398283,0.9837624987082422,0.9946476723374919,1.0107829846158687,1.0166044826965106,1.0008628345777881,0.9912254408417467
104,520,8.666666666666666,0.9233333333333333,0.6066666666666666,782.5999999999999,0.9839693112940644,1.0436402475785531,1.0045859009382525,611,rg60,0,0,0,61.26476782677188,baseline,0,0,0,1.000000801666966,0.9999730400492061,1.0436402475785531,1.0147562172076638,0.9974561656528763,1.0007777898412087,1.0098303028063547,1.0082853587909257,1.00077778503911,0.9992015414134553,0.9839693112940644,0.9949980935713291,1.0107759328929886,1.0166019718933852,1.0008496028379514,0.9914802524760025
105,525,8.75,0.925,0.62,799.8,0.9841768013869178,1.0436403966007581,1.0046186066035587,611,rg60,0,0,0,61.0467703421004,baseline,0,0,0,1.0000007985150032,0.9999730127093455,1.0436403966007581,1.0147601861975992,0.9974612391289529,1.000762703786638,1.0097163507250546,1.008172600521532,1.0007626989896485,0.9991844967590553,0.9841768013869178,0.9953471386179662,1.010768808964132,1.01659937906067,1.0008363605029942,0.9917347331906761
106,530,8.833333333333334,0.9266666666666667,0.6333333333333334,817.0000000000001,0.9843849650314876,1.0436405438331715,1.0046512678067292,611,rg60,0,0,0,60.835243077334425,baseline,0,0,0,1.000000794426305,0.999972984137185,1.0436405438331715,1.0147640746731093,0.9974661958572076,1.0007475956610883,1.0096027696183618,1.0080602158633247,1.0007475908692027,0.9991674280506911,0.9843849650314876,0.9956948170840345,1.0107616126946695,1.0165967041353479,1.000823107236212,0.9919888857362698
107,535,8.916666666666666,0.9283333333333333,0.6466666666666666,834.1999999999999,0.984593798782849,1.0436406892808072,1.004683884606917,611,rg60,0,0,0,60.630171962469284,baseline,0,0,0,1.000000789403362,0.9999729543359677,1.0436406892808072,1.0147678831213742,0.9974710364774707,1.0007324660751162,1.009489559893094,1.007948205220211,1.0007324612883284,0.9991503359162266,0.984593798782849,0.9960411295190295,1.010754344625836,1.0165939475885524,1.0008098436298882,0.992242708552561
108,540,9.0,0.93,0.66,851.4000000000001,0.984803302876724,1.0436408329450162,1.004716457202509,611,rg60,0,0,0,60.43154623831011,baseline,0,0,0,1.0000007834471756,0.9999729233070912,1.0436408329450162,1.0147716114457659,0.9974757610382557,1.0007173145641708,1.00937671960492,1.0078365666480291,1.0007173097824758,0.9991332199079195,0.984803302876724,0.996386081938598,1.0107470045466838,1.0165911093068625,1.0007965692082872,0.9924962046721699
109,545,9.083333333333334,0.9316666666666668,0.67,864.3000000000001,0.9849038247981722,1.0436407896169948,1.0047153103972852,611,rg60,0,0,0,60.359683324340246,baseline,0,0,0,1.0000007068838748,0.9999728071028372,1.0436407896169948,1.01475405666104,0.9974499703787206,1.0006738058678886,1.009271407656228,1.007731411511462,1.0006738010874425,0.9990867109996895,0.9849038247981722,0.9966043013418686,1.0107176489446517,1.0165697317530684,1.000754473563074,0.9926395181895478
110,550,9.166666666666666,0.9333333333333333,0.6799999999999999,877.1999999999999,0.9850032012486375,1.0436407433870194,1.0047137419998204,611,rg60,0,0,0,60.29111476902848,baseline,0,0,0,1.0000006288695913,0.9999726890072678,1.0436407433870194,1.0147362129432853,0.9974237789614319,1.000629827045812,1.0091660724159977,1.0076262326371677,1.0006298222665493,0.99903968585166,0.9850032012486375,0.996821366154667,1.0106879397564998,1.0165480721942541,1.0007119147662304,0.9927816844910557
111,555,9.25,0.935,0.69,890.0999999999999,0.9851029419278605,1.0436406962542952,1.004712155349984,611,rg60,0,0,0,60.22581865918208,baseline,0,0,0,1.000000550382264,0.9999725702892478,1.0436406962542952,1.0147183318751563,0.9973975307256939,1.0005858421799496,1.00906092950065,1.0075212477437523,1.0005858374018686,0.9989926536413499,0.9851029419278605,0.9970377330687724,1.0106581979183789,1.0165263742028807,1.0006693561433837,0.9929236923442415
112,560,9.333333333333334,0.9366666666666666,0.7000000000000001,903.0000000000001,0.9852030463853637,1.0436406482195455,1.0047105502331843,611,rg60,0,0,0,60.16379100940146,baseline,0,0,0,1.0000004714224464,0.9999724509495583,1.0436406482195455,1.0147004135118254,0.9973712257971737,1.000541851239667,1.0089559797101395,1.007416457632099,1.0005418464627658,0.9989456143518177,0.9852030463853637,0.9972533991208912,1.0106284234600493,1.0165046378267597,1.0006267976566559,0.9930655399841917
113,565,9.416666666666666,0.9383333333333332,0.71,915.9,0.9853035124573954,1.0436405992835651,1.0047089268299894,611,rg60,0,0,0,60.105028808656925,baseline,0,0,0,1.0000003919905542,0.999972330988743,1.0436405992835651,1.0146824579044118,0.9973448642728192,1.0004978542701053,1.008851221572022,1.0073118608272296,1.0004978494943815,0.9988985680307992,0.9853035124573954,0.9974683700967752,1.0105986164310379,1.0164828631121594,1.0005842393484157,0.9932072291994146
114,570,9.5,0.94,0.72,928.8,0.9854043381684151,1.0436405494485248,1.0047072853970582,611,rg60,0,0,0,60.04952780607207,baseline,0,0,0,1.0000003120875578,0.9999722104080311,1.0436405494485248,1.0146644652730161,0.9973184464200237,1.0004538516219335,1.0087466542712336,1.007207456511653,1.0004538468473856,0.9988515150336381,0.9854043381684151,0.997682650231346,1.0105687770977332,1.0164610502745008,1.0005416815652184,0.9933487610927203
115,575,9.583333333333334,0.94,0.725,935.25,0.9855700945778554,1.0436408233026133,1.0047576129621958,611,rg60,0,0,0,59.87882110848247,baseline,0,0,0,1.000000414576341,0.9999723336841684,1.0436408233026133,1.014695931908919,0.9973635223162756,1.0004960583110345,1.0087359678051668,1.0071983521877979,1.0004960535422585,0.9988952881439904,0.9855700945778554,0.9978691374259274,1.0106013607611328,1.0164884173715407,1.0005846164075065,0.993513435072607
116,580,9.666666666666666,0.94,0.73,941.6999999999999,0.9857378908969753,1.0436411010339153,1.0048086423300275,611,rg60,0,0,0,59.709395242549064,baseline,0,0,0,1.0000005189444543,0.9999724593923295,1.0436411010339153,1.0147279679177392,0.9974094336959975,1.0005392087563252,1.0087261801996612,1.0071901425116896,1.0005392039933896,0.9989400535628753,0.9857378908969753,0.9980555691414205,1.010634624465029,1.0165163211079133,1.00062849581184,0.9936791058488861
117,585,9.75,0.94,0.735,948.15,0.9859057708667379,1.04364137841006,1.0048596554291034,611,rg60,0,0,0,59.54127669311022,baseline,0,0,0,1.0000006231262628,0.9999725848552611,1.04364137841006,1.014759982789175,0.9974553168730926,1.0005823450560198,1.0087164499854162,1.0071819905576644,1.0005823402989227,0.9989848040729058,0.9859057708667379,0.9982417632329417,1.0106678672926674,1.016544203789462,1.0006723626269098,0.9938447030321536
118,590,9.833333333333334,0.94,0.74,954.6,0.9860737383606184,1.0436416554293517,1.0049106521873081,611,rg60,0,0,0,59.37446463514209,baseline,0,0,0,1.0000007271210858,0.9999727100721257,1.0436416554293517,1.0147919761662678,0.9975011714575882,1.0006254665042495,1.008706776905892,1.0071738960739316,1.0006254617529888,0.999029538961462,0.9860737383606184,0.9984277183381727,1.0107010887734489,1.0165720650618608,1.0007162161484071,0.9940102278694786
